,word,vec
1413,39-yard,0.0
1414,1:55,0.0
1415,drove,0.0
1416,45-yard,0.0
1417,But,0.0
1418,expired,0.0
1419,seemed,0.0
1420,primed,0.0
1421,35-yard,0.0
1422,halted,0.0
1423,26-yard,0.0
1424,ended,0.0
1425,Graham,0.0
1426,Gano,0.0
1427,hit,0.0
1428,upright,0.0
1429,44-yard,0.0
1430,22,0.0
1431,16–7,0.0
1432,42-yard,0.0
1433,came,0.0
1434,empty,0.0
1435,result,0.0
1436,bounced,0.0
1437,T.,0.0
1438,J,0.0
1439,Ward,0.0
1440,fumbled,0.0
1441,enable,0.0
1442,keep,0.0
1443,There,0.0
1444,41-yard,0.0
1445,winding,0.0
1446,16-yard,0.0
1447,12-yard,0.0
1448,16–10,0.0
1449,4:51,0.0
1450,regulation,0.0
1451,mount,0.0
1452,game-winning,0.0
1453,faced,0.0
1454,3rd-and-9,0.0
1455,stripped,0.0
1456,away,0.0
1457,several,0.0
1458,dove,0.0
1459,long,0.0
1460,bounce,0.0
1461,backwards,0.0
1462,4-yard,0.0
1463,pile,0.0
1464,recover,0.0
1465,lack,0.0
1466,aggression,0.0
1467,heavy,0.0
1468,criticism,0.0
1469,Meanwhile,0.0
1470,kept,0.0
1471,penalty,0.0
1472,down,0.0
1473,scored,0.0
1474,2-yard,0.0
1475,Bennie,0.0
1476,Fowler,0.0
1477,3:08,0.0
1478,essentially,0.0
1479,putting,0.0
1480,failed,0.0
1481,23,0.0
1482,141,0.0
1483,zero,0.0
1484,83,0.0
1485,90,0.0
1486,recovery,0.0
1487,perfect,0.0
1488,post-season,0.0
1489,41,0.0
1490,265,0.0
1491,80,0.0
1492,74,0.0
1493,End,0.0
1494,Charles,0.0
1495,Johnson,0.0
1496,right,0.0
1497,massively,0.0
1498,outgained,0.0
1499,315,0.0
1500,194,0.0
1501,Their,0.0
1502,lowest,0.0
1503,244,0.0
1504,Only,0.0
1505,gained,0.0
1506,le,0.0
1507,200,0.0
1508,surpassing,0.0
1509,Taylor,0.0
1510,XXIII,0.0
1511,1-of-14,0.0
1512,barely,0.0
1513,better,0.0
1514,3-of-15,0.0
1515,combined,0.0
1516,percentage,0.0
1517,13.8,0.0
1518,low,0.0
1519,56.6,0.0
1520,55.4,0.0
1521,112,0.0
1522,aggregate,0.0
1523,famous,0.0
1524,born,0.0
1525,Warsaw,0.0
1526,Maria,0.0
1527,Skłodowska-Curie,0.0
1528,achieved,0.0
1529,international,0.0
1530,research,0.0
1531,radioactivity,0.0
1532,female,0.0
1533,recipient,0.0
1534,Nobel,0.0
1535,Prize,0.0
1536,Famous,0.0
1537,musician,0.0
1538,include,0.0
1539,Władysław,0.0
1540,Szpilman,0.0
1541,Frédéric,0.0
1542,Chopin,0.0
1543,Though,0.0
1544,village,0.0
1545,Żelazowa,0.0
1546,Wola,0.0
1547,km,0.0
1548,37,0.0
1549,mi,0.0
1550,family,0.0
1551,month,0.0
1552,Casimir,0.0
1553,Pulaski,0.0
1554,Polish,0.0
1555,general,0.0
1556,hero,0.0
1557,Revolutionary,0.0
1558,1745,0.0
1559,Saxon,0.0
1560,Garden,0.0
1561,15.5,0.0
1562,ha,0.0
1563,formally,0.0
1564,royal,0.0
1565,garden,0.0
1566,100,0.0
1567,specie,0.0
1568,tree,0.0
1569,avenue,0.0
1570,sit,0.0
1571,relax,0.0
1572,At,0.0
1573,east,0.0
1574,park,0.0
1575,Tomb,0.0
1576,Unknown,0.0
1577,Soldier,0.0
1578,situated,0.0
1579,century,0.0
1580,Krasiński,0.0
1581,Palace,0.0
1582,remodelled,0.0
1583,Franciszek,0.0
1584,Szanior,0.0
1585,Within,0.0
1586,central,0.0
1587,dating,0.0
1588,period,0.0
1589,maidenhair,0.0
1590,walnut,0.0
1591,Turkish,0.0
1592,hazel,0.0
1593,Caucasian,0.0
1594,wingnut,0.0
1595,bench,0.0
1596,flower,0.0
1597,carpet,0.0
1598,pond,0.0
1599,duck,0.0
1600,playground,0.0
1601,kid,0.0
1602,popular,0.0
1603,strolling,0.0
1604,destination,0.0
1605,Varsovians,0.0
1606,Monument,0.0
1607,Ghetto,0.0
1608,Uprising,0.0
1609,Łazienki,0.0
1610,Park,0.0
1611,cover,0.0
1612,unique,0.0
1613,character,0.0
1614,reflected,0.0
1615,landscape,0.0
1616,architecture,0.0
1617,pavilion,0.0
1618,sculpture,0.0
1619,bridge,0.0
1620,cascade,0.0
1621,vegetation,0.0
1622,domestic,0.0
1623,foreign,0.0
1624,bush,0.0
1625,What,0.0
1626,green,0.0
1627,space,0.0
1628,peacock,0.0
1629,pheasant,0.0
1630,seen,0.0
1631,walking,0.0
1632,freely,0.0
1633,carp,0.0
1634,Wilanów,0.0
1635,date,0.0
1636,17th,0.0
1637,Its,0.0
1638,French-styled,0.0
1639,corresponds,0.0
1640,ancient,0.0
1641,baroque,0.0
1642,form,0.0
1643,palace,0.0
1644,section,0.0
1645,closest,0.0
1646,two-level,0.0
1647,terrace,0.0
1648,Królikarnia,0.0
1649,escarpment,0.0
1650,Vistula,0.0
1651,lane,0.0
1652,level,0.0
1653,deep,0.0
1654,ravine,0.0
1655,side,0.0
1656,reserve,0.0
1657,–,0.0
1658,among,0.0
1659,others,0.0
1660,Bielany,0.0
1661,Forest,0.0
1662,Kabaty,0.0
1663,Woods,0.0
1664,Czerniaków,0.0
1665,Lake,0.0
1666,About,0.0
1667,kilometre,0.0
1668,mile,0.0
1669,river,0.0
1670,strikingly,0.0
1671,perfectly,0.0
1672,preserved,0.0
1673,ecosystem,0.0
1674,habitat,0.0
1675,animal,0.0
1676,includes,0.0
1677,otter,0.0
1678,beaver,0.0
1679,hundred,0.0
1680,bird,0.0
1681,lake,0.0
1682,mainly,0.0
1683,oxbow,0.0
1684,Parks,0.0
1685,Kamionek,0.0
1686,lot,0.0
1687,small,0.0
1688,permanent,0.0
1689,majority,0.0
1690,emptied,0.0
1691,winter,0.0
1692,clean,0.0
1693,plant,0.0
1694,sediment,0.0
1695,Demographically,0.0
1696,diverse,0.0
1697,Poland,0.0
1698,foreign-born,0.0
1699,inhabitant,0.0
1700,Jewish,0.0
1701,minority,0.0
1702,According,0.0
1703,Russian,0.0
1704,census,0.0
1705,1897,0.0
1706,population,0.0
1707,"638,000",0.0
1708,Jews,0.0
1709,constituted,0.0
1710,"219,000",0.0
1711,34,0.0
1712,%,0.0
1713,prewar,0.0
1714,"350,000",0.0
1715,1933,0.0
1716,"1,178,914",0.0
1717,"833,500",0.0
1718,mother,0.0
1719,tongue,0.0
1720,World,0.0
1721,changed,0.0
1722,demographic,0.0
1723,ethnic,0.0
1724,300,0.0
1725,modern,0.0
1726,growth,0.0
1727,internal,0.0
1728,migration,0.0
1729,urbanisation,0.0
1730,1816,0.0
1731,partition,0.0
1732,separated,0.0
1733,influential,0.0
1734,academic,0.0
1735,Kraków,0.0
1736,Technology,0.0
1737,country,0.0
1738,East-Central,0.0
1739,Europe,0.0
1740,employing,0.0
1741,"2,000",0.0
1742,professor,0.0
1743,institution,0.0
1744,higher,0.0
1745,education,0.0
1746,Medical,0.0
1747,medical,0.0
1748,prestigious,0.0
1749,Defence,0.0
1750,highest,0.0
1751,military,0.0
1752,Fryderyk,0.0
1753,Music,0.0
1754,music,0.0
1755,School,0.0
1756,Economics,0.0
1757,renowned,0.0
1758,economic,0.0
1759,university,0.0
1760,Sciences,0.0
1761,agricultural,0.0
1762,1818,0.0
1763,Another,0.0
1764,library,0.0
1765,Library,0.0
1766,item,0.0
1767,building,0.0
1768,architect,0.0
1769,Marek,0.0
1770,Budzyński,0.0
1771,Zbigniew,0.0
1772,Badowski,0.0
1773,1999,0.0
1774,Irena,0.0
1775,Bajerska,0.0
1776,12,0.0
1777,2002,0.0
1778,beautiful,0.0
1779,roof,0.0
1780,"10,000",0.0
1781,m2,0.0
1782,"107,639.10",0.0
1783,sq,0.0
1784,ft,0.0
1785,"5,111",0.0
1786,"55,014.35",0.0
1787,open,0.0
1788,public,0.0
1789,every,0.0
1790,Central,0.0
1791,Eastern,0.0
1792,infrastructure,0.0
1793,considerably,0.0
1794,Bloc,0.0
1795,economy,0.0
1796,mentioning,0.0
1797,initial,0.0
1798,Three-Year,0.0
1799,Plan,0.0
1800,rebuild,0.0
1801,especially,0.0
1802,followed,0.0
1803,opposite,0.0
1804,decade,0.0
1805,improvement,0.0
1806,solid,0.0
1807,increase,0.0
1808,European,0.0
1809,Union,0.0
1810,particular,0.0
1811,metro,0.0
1812,sidewalk,0.0
1813,health,0.0
1814,care,0.0
1815,sanitation,0.0
1816,improved,0.0
1817,markedly,0.0
1818,Today,0.0
1819,Children,0.0
1820,Memorial,0.0
1821,Institute,0.0
1822,CMHI,0.0
1823,highest-reference,0.0
1824,hospital,0.0
1825,While,0.0
1826,Oncology,0.0
1827,oncological,0.0
1828,clinical,0.0
1829,located,0.0
1830,10-floor,0.0
1831,700,0.0
1832,bed,0.0
1833,operating,0.0
1834,theatre,0.0
1835,intensive,0.0
1836,unit,0.0
1837,diagnostic,0.0
1838,department,0.0
1839,outpatient,0.0
1840,clinic,0.0
1841,Thanks,0.0
1842,musical,0.0
1843,venue,0.0
1844,Teatr,0.0
1845,Wielki,0.0
1846,Opera,0.0
1847,Chamber,0.0
1848,Philharmonic,0.0
1849,Hall,0.0
1850,Theatre,0.0
1851,Roma,0.0
1852,Buffo,0.0
1853,Congress,0.0
1854,Culture,0.0
1855,Science,0.0
1856,Among,0.0
1857,attention,0.0
1858,International,0.0
1859,Piano,0.0
1860,Competition,0.0
1861,Contemporary,0.0
1862,Festival,0.0
1863,Autumn,0.0
1864,Jazz,0.0
1865,Jamboree,0.0
1866,Summer,0.0
1867,Days,0.0
1868,Stanisław,0.0
1869,Moniuszko,0.0
1870,Vocal,0.0
1871,Mozart,0.0
1872,Old,0.0
1873,Nearby,0.0
1874,Ogród,0.0
1875,Saski,0.0
1876,operation,0.0
1877,1870,0.0
1878,1939,0.0
1879,inter-war,0.0
1880,complex,0.0
1881,Momus,0.0
1882,literary,0.0
1883,cabaret,0.0
1884,Leon,0.0
1885,Schiller,0.0
1886,Melodram,0.0
1887,Wojciech,0.0
1888,Bogusławski,0.0
1889,1922–26,0.0
1890,example,0.0
1891,monumental,0.0
1892,From,0.0
1893,mid-1930s,0.0
1894,Great,0.0
1895,housed,0.0
1896,Upati,0.0
1897,Dramatic,0.0
1898,Arts,0.0
1899,state-run,0.0
1900,academy,0.0
1901,dramatic,0.0
1902,art,0.0
1903,acting,0.0
1904,stage,0.0
1905,directing,0.0
1906,Several,0.0
1907,commemorative,0.0
1908,take,0.0
1909,Gatherings,0.0
1910,thousand,0.0
1911,bank,0.0
1912,Midsummer,0.0
1913,’,0.0
1914,Wianki,0.0
1915,Wreaths,0.0
1916,become,0.0
1917,yearly,0.0
1918,programme,0.0
1919,trace,0.0
1920,root,0.0
1921,peaceful,0.0
1922,pagan,0.0
1923,ritual,0.0
1924,maiden,0.0
1925,float,0.0
1926,wreath,0.0
1927,herb,0.0
1928,water,0.0
1929,predict,0.1031611171698678
1930,married,0.0
1931,festive,0.0
1932,continues,0.0
1933,today,0.0
1934,organize,0.0
1935,concert,0.0
1936,Eve,0.0
1937,apart,0.0
1938,official,0.0
1939,floating,0.0
1940,jumping,0.0
1941,fire,0.0
1942,looking,0.0
1943,fern,0.0
1944,performance,0.0
1945,dignitary,0.0
1946,speech,0.0
1947,firework,0.0
1948,interesting,0.0
1949,exposition,0.0
1950,notable,0.0
1951,world,0.0
1952,Museum,0.0
1953,Posters,0.0
1954,collection,0.0
1955,poster,0.0
1956,Hunting,0.0
1957,Riding,0.0
1958,Railway,0.0
1959,museum,0.0
1960,work,0.0
1961,whose,0.0
1962,origin,0.0
1963,range,0.0
1964,antiquity,0.0
1965,till,0.0
1966,present,0.0
1967,epoch,0.0
1968,painting,0.0
1969,Adolf,0.0
1970,Hitler,0.0
1971,private,0.0
1972,Army,0.0
1973,portrays,0.0
1974,fine,0.0
1975,tribute,0.0
1976,fall,0.0
1977,found,0.0
1978,Katyń,0.0
1979,preserve,0.0
1980,memory,0.0
1981,crime,0.0
1982,operates,0.0
1983,rare,0.0
1984,historic,0.0
1985,stereoscopic,0.0
1986,Fotoplastikon,0.0
1987,patriotic,0.0
1988,political,0.0
1989,object,0.0
1990,connected,0.0
1991,struggle,0.0
1992,independence,0.0
1993,Dating,0.0
1994,1936,0.0
1995,Historical,0.0
1996,contains,0.0
1997,exhibition,0.0
1998,Royal,0.0
1999,Ujazdów,0.0
2000,Castle,0.0
2001,house,0.0
2002,Centre,0.0
2003,Art,0.0
2004,temporary,0.0
2005,workshop,0.0
2006,realizes,0.0
2007,project,0.0
2008,Zachęta,0.0
2009,Gallery,0.0
2010,stretching,0.0
2011,mid-19th,0.0
2012,organises,0.0
2013,artist,0.0
2014,promotes,0.0
2015,Since,0.0
2016,weekend,0.0
2017,September,0.0
2018,rival,0.0
2019,Polonia,0.0
2020,significantly,0.10316072803982634
2021,fewer,0.0
2022,supporter,0.0
2023,managed,0.0
2024,Ekstraklasa,0.0
2025,2000,0.0
2026,1946,0.0
2027,cup,0.0
2028,Konwiktorska,0.0
2029,Street,0.0
2030,ten-minute,0.0
2031,walk,0.0
2032,north,0.0
2033,Town,0.0
2034,relegated,0.0
2035,flight,0.0
2036,disastrous,0.0
2037,financial,0.0
2038,situation,0.0
2039,4th,0.0
2040,5th,0.0
2041,tier,0.0
2042,-the,0.0
2043,bottom,0.0
2044,Association,0.0
2045,PZPN,0.0
2046,structure,0.0
2047,mermaid,0.0
2048,syrenka,0.0
2049,symbol,0.0
2050,statue,0.0
2051,coat,0.0
2052,imagery,0.0
2053,mid-14th,0.0
2054,existing,0.0
2055,armed,0.0
2056,seal,0.0
2057,1390,0.0
2058,consisting,0.0
2059,bordered,0.0
2060,Latin,0.0
2061,inscription,0.0
2062,Sigilium,0.0
2063,Civitatis,0.0
2064,Varsoviensis,0.0
2065,Seal,0.0
2066,far,0.0
2067,1609,0.0
2068,document,0.0
2069,crude,0.0
2070,sea,0.0
2071,monster,0.0
2072,body,0.0
2073,sword,0.0
2074,claw,0.0
2075,1653,0.0
2076,poet,0.0
2077,Zygmunt,0.0
2078,Laukowski,0.0
2079,asks,0.0
2080,question,0.0
2081,legendary,0.0
2082,figure,0.0
2083,fully,0.0
2084,best-known,0.0
2085,legend,0.0
2086,Artur,0.0
2087,Oppman,0.0
2088,ago,0.0
2089,Triton,0.0
2090,daughter,0.0
2091,journey,0.0
2092,depth,0.0
2093,ocean,0.0
2094,decided,0.0
2095,stay,0.0
2096,coast,0.0
2097,Denmark,0.0
2098,sitting,0.0
2099,entrance,0.0
2100,port,0.0
2101,Copenhagen,0.0
2102,mouth,0.0
2103,River,0.0
2104,plunged,0.0
2105,She,0.0
2106,stopped,0.0
2107,sandy,0.0
2108,beach,0.0
2109,Warszowa,0.0
2110,fisherman,0.0
2111,admire,0.0
2112,beauty,0.0
2113,listen,0.0
2114,voice,0.0
2115,greedy,0.0
2116,merchant,0.0
2117,heard,0.0
2118,song,0.0
2119,captured,0.0
2120,Tamara,0.0
2121,de,0.0
2122,Lempicka,0.0
2123,Górska,0.0
2124,wealthy,0.0
2125,parent,0.0
2126,1916,0.0
2127,lawyer,0.0
2128,Tadeusz,0.0
2129,Łempicki,0.0
2130,Better,0.0
2131,anyone,0.0
2132,else,0.0
2133,represented,0.0
2134,Deco,0.0
2135,style,0.0
2136,Nathan,0.0
2137,Alterman,0.0
2138,Israeli,0.0
2139,Moshe,0.0
2140,Vilenski,0.0
2141,composer,0.0
2142,lyricist,0.0
2143,pianist,0.0
2144,studied,0.0
2145,Conservatory,0.0
2146,beloved,0.0
2147,Isaac,0.0
2148,Bashevis,0.0
2149,Singer,0.0
2150,described,0.0
2151,novel,0.0
2152,destroyed,0.0
2153,see,0.0
2154,knew,0.0
2155,Let,0.0
2156,write,0.0
2157,disappear,0.0
2158,forever,0.0
2159,commented,0.0
2160,Economist,0.0
2161,Intelligence,0.0
2162,Unit,0.0
2163,32nd,0.0
2164,liveable,0.0
2165,considered,0.0
2166,Alpha–,0.0
2167,global,0.0
2168,tourist,0.0
2169,hub,0.0
2170,variety,0.0
2171,industry,0.0
2172,characterised,0.0
2173,FMCG,0.0
2174,manufacturing,0.0
2175,metal,0.0
2176,processing,0.0
2177,steel,0.0
2178,electronic,0.0
2179,centre,0.0
2180,BPO,0.0
2181,ITO,0.0
2182,Stock,0.0
2183,Exchange,0.0
2184,Frontex,0.0
2185,agency,0.0
2186,external,0.0
2187,border,0.0
2188,security,0.0
2189,headquarters,0.0
2190,together,0.0
2191,Frankfurt,0.0
2192,London,0.0
2193,Paris,0.0
2194,Barcelona,0.0
2195,skyscraper,0.0
2196,chic,0.0
2197,capital,0.0
2198,thriving,0.0
2199,club,0.0
2200,scene,0.0
2201,serious,0.0
2202,restaurant,0.0
2203,historical,0.0
2204,reference,0.0
2205,1313,0.0
2206,served,0.0
2207,location,0.0
2208,Polish–Lithuanian,0.0
2209,Commonwealth,0.0
2210,Vilnius,0.0
2211,Crown,0.0
2212,King,0.0
2213,Sigismund,0.0
2214,III,0.0
2215,Vasa,0.0
2216,court,0.0
2217,1596,0.0
2218,Third,0.0
2219,Partition,0.0
2220,1795,0.0
2221,incorporated,0.0
2222,Prussia,0.0
2223,1806,0.0
2224,Napoleonic,0.0
2225,Wars,0.0
2226,Grand,0.0
2227,Duchy,0.0
2228,puppet,0.0
2229,state,0.0
2230,French,0.0
2231,Empire,0.0
2232,Napoleon,0.0
2233,Bonaparte,0.0
2234,Vienna,0.0
2235,annexed,0.0
2236,1815,0.0
2237,1918,0.0
2238,regain,0.0
2239,emerge,0.0
2240,independent,0.0
2241,Republic,0.0
2242,German,0.0
2243,invasion,0.0
2244,massacre,0.0
2245,deportation,0.0
2246,concentration,0.0
2247,camp,0.0
2248,uprising,0.0
2249,ghetto,0.0
2250,1943,0.0
2251,devastating,0.0
2252,August,0.0
2253,1944,0.0
2254,Phoenix,0.0
2255,survived,0.0
2256,war,0.0
2257,conflict,0.0
2258,notably,0.0
2259,required,0.0
2260,painstaking,0.0
2261,rebuilding,0.0
2262,extensive,0.0
2263,damage,0.0
2264,85,0.0
2265,1940,0.0
2266,decoration,0.0
2267,heroism,0.0
2268,Virtuti,0.0
2269,Militari,0.0
2270,Siege,0.0
2271,seat,0.0
2272,Catholic,0.0
2273,archdiocese,0.0
2274,diocese,0.0
2275,posse,0.0
2276,opera,0.0
2277,monument,0.0
2278,city-centre,0.0
2279,picturesque,0.0
2280,1980,0.0
2281,listed,0.0
2282,UNESCO,0.0
2283,Heritage,0.0
2284,Site,0.0
2285,architectural,0.0
2286,attraction,0.0
2287,Square,0.0
2288,iconic,0.0
2289,Column,0.0
2290,St.,0.0
2291,Cathedral,0.0
2292,Market,0.0
2293,church,0.0
2294,mansion,0.0
2295,displaying,0.0
2296,richness,0.0
2297,colour,0.0
2298,detail,0.0
2299,Buildings,0.0
2300,represent,0.0
2301,nearly,0.0
2302,gothic,0.0
2303,renaissance,0.0
2304,neoclassical,0.0
2305,filled,0.0
2306,luxurious,0.0
2307,name,0.0
2308,language,0.0
2309,Warszawa,0.0
2310,approximately,0.0
2311,/vɑːrˈʃɑːvə/,0.0
2312,formerly,0.3094903551445073
2313,spelled,0.0
2314,Warszewa,0.0
2315,belonging,0.0
2316,Warsz,0.0
2317,shortened,0.0
2318,masculine,0.0
2319,Slavic,0.0
2320,Warcisław,0.0
2321,etymology,0.0
2322,Wrocław,0.0
2323,Folk,0.0
2324,attribute,0.0
2325,wife,0.0
2326,Sawa,0.0
2327,living,0.0
2328,fell,0.0
2329,love,0.0
2330,actuality,0.0
2331,12th/13th-century,0.0
2332,nobleman,0.0
2333,owned,0.0
2334,modern-day,0.0
2335,Mariensztat,0.0
2336,neighbourhood,0.0
2337,See,0.0
2338,Vršovci,0.0
2339,escaped,0.0
2340,full,0.0
2341,miasto,0.0
2342,stołeczne,0.0
2343,Capital,0.0
2344,native,0.0
2345,resident,0.0
2346,Varsovian,0.0
2347,warszawiak,0.0
2348,male,0.0
2349,warszawianka,0.0
2350,warszawiacy,0.0
2351,plural,0.0
2352,fortified,0.0
2353,settlement,0.0
2354,Bródno,0.0
2355,9th/10th,0.0
2356,Jazdów,0.0
2357,12th/13th,0.0
2358,raided,0.0
2359,nearby,0.0
2360,clan,0.0
2361,duke,0.0
2362,similar,0.0
2363,fishing,0.0
2364,Prince,0.0
2365,Płock,0.0
2366,Bolesław,0.0
2367,Masovia,0.0
2368,1300,0.0
2369,14th,0.0
2370,Dukes,0.0
2371,Masovian,0.0
2372,1413,0.0
2373,14th-century,0.0
2374,rested,0.0
2375,mostly,0.0
2376,craft,0.0
2377,trade,0.0
2378,Upon,0.0
2379,extinction,0.0
2380,ducal,0.0
2381,duchy,0.0
2382,reincorporated,0.0
2383,1526,0.0
2384,1529,0.0
2385,Sejm,0.0
2386,1569,0.0
2387,1573,0.0
2388,Confederation,0.0
2389,establishing,0.0
2390,religious,0.0
2391,freedom,0.0
2392,town,0.0
2393,towards,0.0
2394,suburb,0.0
2395,district,0.0
2396,aristocrat,0.0
2397,gentry,0.0
2398,law,0.0
2399,Three,0.0
2400,1655–1658,0.0
2401,siege,0.0
2402,taken,0.0
2403,pillaged,0.0
2404,Swedish,0.0
2405,Brandenburgian,0.0
2406,Transylvanian,0.0
2407,force,0.0
2408,remained,0.0
2409,1796,0.0
2410,province,0.0
2411,Liberated,0.0
2412,army,0.0
2413,newly,0.0
2414,constitutional,0.0
2415,monarchy,0.0
2416,personal,0.0
2417,union,0.0
2418,Imperial,0.0
2419,Russia,0.0
2420,occupied,0.0
2421,Germany,0.0
2422,1915,0.0
2423,Allied,0.0
2424,Armistice,0.0
2425,term,0.0
2426,Article,0.0
2427,withdraw,0.0
2428,controlled,0.0
2429,1914,0.0
2430,underground,0.0
2431,Piłsudski,0.0
2432,Second,0.0
2433,course,0.0
2434,Polish-Bolshevik,0.0
2435,1920,0.0
2436,huge,0.0
2437,Battle,0.0
2438,fought,0.0
2439,outskirt,0.0
2440,successfully,0.0
2441,defended,0.0
2442,Red,0.0
2443,brunt,0.0
2444,idea,0.0
2445,export,0.0
2446,revolution,0.0
2447,Invasion,0.0
2448,began,0.0
2449,Government,0.0
2450,Nazi,0.0
2451,colonial,0.0
2452,administration,0.0
2453,All,0.0
2454,immediately,0.0
2455,closed,0.0
2456,herded,0.0
2457,urban,0.0
2458,order,0.0
2459,annihilate,0.0
2460,Final,0.0
2461,Solution,0.0
2462,April,0.0
2463,fighter,0.0
2464,launched,0.0
2465,heavily,0.0
2466,outgunned,0.0
2467,outnumbered,0.0
2468,almost,0.0
2469,fighting,0.0
2470,survivor,0.0
2471,massacred,0.0
2472,managing,0.0
2473,escape,0.0
2474,hide,0.0
2475,July,0.0
2476,territory,0.0
2477,pursuing,0.0
2478,Germans,0.0
2479,toward,0.0
2480,Knowing,0.0
2481,Stalin,0.0
2482,hostile,0.0
2483,government-in-exile,0.0
2484,Home,0.0
2485,AK,0.0
2486,try,0.0
2487,seize,0.0
2488,control,0.0
2489,arrived,0.0
2490,Thus,0.0
2491,nearing,0.0
2492,hour,0.0
2493,partially,0.0
2494,successful,0.0
2495,63,0.0
2496,Eventually,0.0
2497,civilian,0.0
2498,assisting,0.0
2499,capitulate,0.0
2500,transported,0.0
2501,PoW,0.0
2502,expelled,0.0
2503,death,0.0
2504,estimated,0.0
2505,"150,000",0.0
2506,"200,000",0.0
2507,Communist,0.0
2508,regime,0.0
2509,conquering,0.0
2510,Soviets,0.0
2511,Bricks,0.0
2512,campaign,0.0
2513,initiated,0.0
2514,prefabricated,0.0
2515,housing,0.0
2516,erected,0.0
2517,address,0.0
2518,shortage,0.0
2519,typical,0.0
2520,gift,0.0
2521,Soviet,0.0
2522,resumed,0.0
2523,role,0.0
2524,life,0.0
2525,street,0.0
2526,restored,0.0
2527,original,0.0
2528,inscribed,0.0
2529,onto,0.0
2530,list,0.0
2531,Paul,0.0
2532,visit,0.0
2533,1979,0.0
2534,1983,0.0
2535,brought,0.0
2536,support,0.0
2537,budding,0.0
2538,solidarity,0.0
2539,movement,0.0
2540,encouraged,0.0
2541,growing,0.0
2542,anti-communist,0.0
2543,fervor,0.0
2544,pope,0.0
2545,celebrated,0.0
2546,Mass,0.0
2547,Victory,0.0
2548,sermon,0.0
2549,renew,0.0
2550,face,0.0
2551,Thy,0.0
2552,Spirit,0.0
2553,descend,0.0
2554,land,0.0
2555,word,0.0
2556,meaningful,0.0
2557,citizen,0.0
2558,understood,0.0
2559,incentive,0.0
2560,democratic,0.0
2561,lie,0.0
2562,east-central,0.0
2563,190,0.0
2564,Carpathian,0.0
2565,Mountains,0.0
2566,260,0.0
2567,160,0.0
2568,Baltic,0.0
2569,Sea,0.0
2570,523,0.0
2571,325,0.0
2572,Berlin,0.0
2573,straddle,0.0
2574,heartland,0.0
2575,Plain,0.0
2576,elevation,0.0
2577,metre,0.0
2578,330,0.0
2579,height,0.0
2580,115.7,0.0
2581,379.6,0.0
2582,Redutowa,0.0
2583,bus,0.0
2584,depot,0.0
2585,122.1,0.0
2586,400.6,0.0
2587,Groszówka,0.0
2588,estate,0.0
2589,Wesoła,0.0
2590,75.6,0.0
2591,248.0,0.0
2592,hill,0.0
2593,artificial,0.0
2594,within,0.0
2595,confines,0.0
2596,e.g,0.0
2597,Hill,0.0
2598,121,0.0
2599,397.0,0.0
2600,Szczęśliwice,0.0
2601,138,0.0
2602,452.8,0.0
2603,geomorphologic,0.0
2604,formation,0.0
2605,plain,0.0
2606,moraine,0.0
2607,plateau,0.0
2608,Valley,0.0
2609,asymmetrical,0.0
2610,specific,0.0
2611,axis,0.0
2612,divide,0.0
2613,32.8,0.0
2614,82.0,0.0
2615,max,0.0
2616,6.5,0.0
2617,21.3,0.0
2618,relief,0.0
2619,edge,0.0
2620,Escarpment,0.0
2621,65.6,0.0
2622,south,0.0
2623,go,0.0
2624,landmark,0.0
2625,clay,0.0
2626,consist,0.0
2627,former,0.0
2628,flooded,0.0
2629,flood,0.0
